industry,founding_date,office_country,office_state,office_city,office_region,first_funding_date,last_funding_date,num_funding_rounds,total_funding_usd,first_milestone_date,last_milestone_date,num_milestones,acquisition_price,acquisition_currency,acquired,ipo_valuation_amount,valuation_currency,ipo,exit,funding_time_span
3,2,93,31,2036,1224,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,2820000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,8,8,1,0.0,6,0,0.0,3,0,0,0
9,92,93,4,962,705,1970-01-01 00:00:00.000000390,1970-01-01 00:00:00.000000403,3,14907283,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
9,897,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1140,1191,1,0.0,6,1,0.0,3,0,1,0
8,92,93,4,1882,1328,1970-01-01 00:00:00.000001480,1970-01-01 00:00:00.000000905,2,5000000,760,779,1,0.0,6,0,0.0,3,0,0,-1
34,1,93,4,1878,1125,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,1224,64,4,1829,1084,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1368,1420,1,130000000.0,6,1,0.0,3,0,1,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,86,40,4,825,479,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,665,30,4,1607,948,1970-01-01 00:00:00.000001005,1970-01-01 00:00:00.000001005,1,3850000,10,10,0,0.0,6,1,0.0,3,0,1,0
18,92,31,4,1514,898,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,91,93,45,2233,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1,1,1,55000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,3,93,4,2094,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,945,988,1,100000000.0,6,1,0.0,3,0,1,0
4,6,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000001204,4,108900000,1246,13,2,930000000.0,6,1,0.0,3,0,1,0
40,1582,13,4,2215,1341,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,180,184,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,92,93,4,53,705,1970-01-01 00:00:00.000001174,1970-01-01 00:00:00.000001654,6,5800846,1220,1272,1,0.0,6,0,0.0,3,1,1,0
36,1,93,4,631,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
22,7,83,4,1147,688,1970-01-01 00:00:00.000001228,1970-01-01 00:00:00.000001754,2,4275854,10,10,0,0.0,6,0,0.0,3,0,0,0
0,305,93,34,1444,859,1970-01-01 00:00:00.000000146,1970-01-01 00:00:00.000000436,4,3499997,321,1607,3,0.0,6,1,0.0,3,0,1,0
9,12,93,4,1882,1095,1970-01-01 00:00:00.000001175,1970-01-01 00:00:00.000001170,1,1900000,582,1448,2,0.0,6,0,0.0,3,0,0,-1
33,759,93,20,205,1368,1970-01-01 00:00:00.000001445,1970-01-01 00:00:00.000000389,2,27400000,1348,292,3,0.0,6,0,0.0,3,1,1,-1
33,0,93,29,1551,916,1970-01-01 00:00:00.000000426,1970-01-01 00:00:00.000000413,1,0,10,10,0,0.0,6,1,0.0,3,0,1,-1
40,1039,93,31,2292,970,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1555,1600,1,0.0,6,0,0.0,3,0,0,0
23,9,93,4,1989,705,1970-01-01 00:00:00.000000116,1970-01-01 00:00:00.000000116,1,545000,10,10,0,0.0,6,0,0.0,3,0,0,0
40,1581,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,83,93,34,2230,1063,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,10180000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,740,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,679,688,1,0.0,6,0,0.0,3,0,0,0
36,645,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
1,753,93,4,1882,1457,1970-01-01 00:00:00.000000596,1970-01-01 00:00:00.000000593,1,100000,1515,1608,2,0.0,6,1,0.0,3,0,1,-1
36,1503,31,4,854,501,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,11,1,0.0,6,0,0.0,3,0,0,0
40,1043,31,4,444,1457,1970-01-01 00:00:00.000001614,1970-01-01 00:00:00.000001615,1,194530,816,841,1,0.0,6,0,0.0,3,0,0,0
36,11,93,4,1601,1095,1970-01-01 00:00:00.000000570,1970-01-01 00:00:00.000000562,1,12000000,1515,1184,2,200000000.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1079,1129,1,0.0,6,0,0.0,3,0,0,0
10,643,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,1370,93,31,1449,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,143,1178,2,300000000.0,6,1,0.0,3,0,1,0
0,469,93,4,1904,1135,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,12,12,1,0.0,6,1,0.0,3,0,1,0
36,92,93,48,1208,722,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,15,15,1,0.0,6,0,0.0,3,0,0,0
36,4,93,19,314,146,1970-01-01 00:00:00.000000984,1970-01-01 00:00:00.000000310,4,21474966,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
4,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,411,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
3,92,40,4,1381,824,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,2,2,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1076,1126,1,0.0,6,0,0.0,3,0,0,0
36,92,31,4,2107,1259,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,2,2,1,0.0,6,0,0.0,3,0,0,0
40,726,93,4,1882,1095,1970-01-01 00:00:00.000000701,1970-01-01 00:00:00.000000698,1,5675000,860,13,2,35000000.0,6,1,0.0,3,0,1,-1
7,11,27,4,1067,639,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1514,1565,1,0.0,6,0,0.0,3,0,0,0
36,90,31,4,1165,700,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1363,1415,1,0.0,6,0,0.0,3,0,0,0
7,13,73,4,1694,1003,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,11,11,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,177,93,4,1882,1095,1970-01-01 00:00:00.000000099,1970-01-01 00:00:00.000001415,2,875000,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,12,4,2113,1267,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,38000000.0,6,1,0.0,3,0,1,0
36,67,93,23,1314,788,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,0,0.0,3,1,1,0
20,88,93,4,867,1095,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000001031,3,47449999,571,592,1,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,40,40,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1512,1563,1,0.0,6,0,0.0,3,0,0,0
36,2,93,4,2094,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,2,2,1,0.0,6,1,0.0,3,0,1,0
12,513,93,4,728,1095,1970-01-01 00:00:00.000000376,1970-01-01 00:00:00.000000549,2,5999997,10,10,0,12000000.0,6,1,0.0,3,0,1,0
28,19,93,11,920,545,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,106375000.0,3,1,1,0
12,613,93,34,1444,859,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,179,183,1,0.0,6,0,0.0,3,0,0,0
36,10,93,4,1882,1457,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,1,200000,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,33,33,1,0.0,6,0,0.0,3,0,0,0
36,9,93,4,1882,1095,1970-01-01 00:00:00.000000090,1970-01-01 00:00:00.000000088,1,4000000,107,110,1,80000000.0,6,1,0.0,3,0,1,-1
18,0,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
9,256,31,4,1165,700,1970-01-01 00:00:00.000000208,1970-01-01 00:00:00.000000194,1,510295,10,10,0,0.0,6,1,0.0,3,0,1,-1
5,647,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,9,9,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
14,5,93,19,314,146,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000896,3,17403639,10,10,0,0.0,6,0,0.0,3,0,0,0
0,86,93,45,670,1368,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1182,1617,4,0.0,6,0,134000000.0,3,1,1,0
4,92,93,4,139,67,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,92,93,9,1566,928,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,641,440,2,0.0,6,0,0.0,3,1,1,0
36,5,93,5,538,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,3000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1104,1155,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,12654.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,31,1656,970,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,85,13,4,335,201,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
22,6,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,107000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,181,185,1,0.0,6,0,0.0,3,0,0,0
3,10,93,42,1415,840,1970-01-01 00:00:00.000000071,1970-01-01 00:00:00.000000068,1,1500000,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,36,36,1,0.0,6,0,0.0,3,0,0,0
36,1436,93,4,1176,705,1970-01-01 00:00:00.000000066,1970-01-01 00:00:00.000000061,1,1242500,10,10,0,0.0,6,0,0.0,3,0,0,-1
36,92,93,5,648,315,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
5,7,27,4,1300,776,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
14,975,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,367,380,1,0.0,6,0,0.0,3,0,0,0
25,10,13,4,837,486,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,13,4,1574,935,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,30,4,1607,948,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,1,0.0,6,0,0.0,3,0,0,0
12,7,93,4,2301,705,1970-01-01 00:00:00.000001004,1970-01-01 00:00:00.000001004,1,150000,695,705,1,0.0,6,0,0.0,3,0,0,0
40,749,64,4,533,312,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,584,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,8,93,47,1945,1162,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,817,842,1,0.0,6,0,0.0,3,0,0,0
36,11,93,4,1882,1095,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000593,3,0,102,106,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,32,32,1,0.0,6,0,0.0,3,0,0,0
28,4,31,4,1882,1327,1970-01-01 00:00:00.000000878,1970-01-01 00:00:00.000000835,3,16212602,10,10,0,32000000.0,3,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
28,18,93,31,1611,949,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,540,601,2,0.0,6,0,0.0,3,1,1,0
40,92,40,4,1381,824,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
31,92,93,11,920,545,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,41,41,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,2980.0,6,1,0.0,3,0,1,0
7,327,40,4,1436,853,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1334,1390,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,0,0,1,0.0,6,1,0.0,3,0,1,0
3,92,13,4,335,201,1970-01-01 00:00:00.000000837,1970-01-01 00:00:00.000001491,3,28441995,3,3,1,0.0,6,0,0.0,3,1,1,0
9,349,93,38,489,976,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,281,290,1,0.0,6,1,0.0,3,0,1,0
40,92,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,23000000.0,6,1,0.0,3,0,1,0
36,3,93,43,1873,1123,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,4,500,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,70000000.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
33,312,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
22,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,239,244,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,6,6,1,0.0,6,0,0.0,3,0,0,0
38,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,278,2,0.0,6,0,0.0,3,0,0,0
40,1376,93,10,106,53,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,253,93,4,1337,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,179,987,2,0.0,6,1,0.0,3,0,1,0
40,321,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
28,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,91,24,4,148,74,1970-01-01 00:00:00.000001449,1970-01-01 00:00:00.000001448,1,27000000,1634,319,3,0.0,6,0,0.0,3,0,0,-1
36,1581,40,4,1436,853,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1223,1275,1,0.0,6,0,0.0,3,0,0,0
8,4,4,4,2104,1264,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
22,11,43,4,2137,1285,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1241,1292,1,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,9,93,43,114,57,1970-01-01 00:00:00.000000688,1970-01-01 00:00:00.000000419,3,6575000,10,10,0,0.0,6,0,0.0,3,0,0,-1
5,1,93,4,1878,1125,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1151,420,4,0.0,6,0,0.0,3,1,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,0,0,1,0.0,6,0,0.0,3,0,0,0
36,258,93,4,1176,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,569,590,1,0.0,6,0,0.0,3,0,0,0
9,90,40,4,1049,627,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,689,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,1463,93,4,1882,1095,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1446,1500,1,0.0,6,1,0.0,3,0,1,0
28,92,93,9,2126,1276,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
36,92,93,47,1945,1162,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,38,38,1,0.0,6,1,0.0,3,0,1,0
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
9,92,93,17,1180,707,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
40,615,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,1328,1386,1,0.0,6,1,0.0,3,0,1,0
7,616,93,47,1945,1162,1970-01-01 00:00:00.000000170,1970-01-01 00:00:00.000000165,1,0,9,199,2,0.0,6,1,0.0,3,0,1,-1
36,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
9,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,85,93,10,106,53,1970-01-01 00:00:00.000001582,1970-01-01 00:00:00.000001578,1,0,898,1550,3,0.0,6,0,0.0,3,0,0,-1
22,961,93,24,2052,1110,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
40,92,93,4,1176,705,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,589,2,0.0,6,0,0.0,3,1,1,0
34,77,88,4,2120,1271,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,635,653,1,0.0,6,0,0.0,3,0,0,0
36,92,6,4,296,174,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,4100000.0,6,1,0.0,3,0,1,0
32,92,93,4,1882,1457,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,0,0,0
7,9,93,10,106,53,1970-01-01 00:00:00.000000812,1970-01-01 00:00:00.000001127,4,1850000,1584,989,2,0.0,6,0,0.0,3,0,0,0
5,387,93,47,1945,1162,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,324,331,1,0.0,6,0,0.0,3,0,0,0
36,92,93,6,228,133,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,1,0.0,3,0,1,0
22,1440,97,4,35,1457,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,1,0,1362,1372,2,0.0,6,1,0.0,3,0,1,0
7,562,23,4,1385,825,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,1,298836,882,918,1,0.0,6,1,0.0,3,0,1,0
40,92,31,4,282,167,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,0,0,10,10,0,0.0,6,0,0.0,3,1,1,0
40,386,24,4,468,274,1970-01-01 00:00:00.000000526,1970-01-01 00:00:00.000000523,1,457590,324,519,2,0.0,6,1,0.0,3,0,1,-1
